Name,ID,Has Block,Mod,Class
minecraft:written_book,387,false,minecraft,net.minecraft.item.ItemEditableBook
minecraft:emerald,388,false,minecraft,net.minecraft.item.Item
minecraft:item_frame,389,false,minecraft,net.minecraft.item.ItemHangingEntity
minecraft:flower_pot,390,false,minecraft,net.minecraft.item.ItemReed
minecraft:carrot,391,false,minecraft,net.minecraft.item.ItemSeedFood
minecraft:potato,392,false,minecraft,net.minecraft.item.ItemSeedFood
minecraft:baked_potato,393,false,minecraft,net.minecraft.item.ItemFood
minecraft:poisonous_potato,394,false,minecraft,net.minecraft.item.ItemFood
minecraft:map,395,false,minecraft,net.minecraft.item.ItemEmptyMap
minecraft:golden_carrot,396,false,minecraft,net.minecraft.item.ItemFood
minecraft:skull,397,false,minecraft,net.minecraft.item.ItemSkull
minecraft:carrot_on_a_stick,398,false,minecraft,net.minecraft.item.ItemCarrotOnAStick
minecraft:nether_star,399,false,minecraft,net.minecraft.item.ItemSimpleFoiled
minecraft:pumpkin_pie,400,false,minecraft,net.minecraft.item.ItemFood
minecraft:fireworks,401,false,minecraft,net.minecraft.item.ItemFirework
minecraft:firework_charge,402,false,minecraft,net.minecraft.item.ItemFireworkCharge
minecraft:enchanted_book,403,false,minecraft,net.minecraft.item.ItemEnchantedBook
minecraft:comparator,404,false,minecraft,net.minecraft.item.ItemReed
minecraft:netherbrick,405,false,minecraft,net.minecraft.item.Item
minecraft:quartz,406,false,minecraft,net.minecraft.item.Item
minecraft:tnt_minecart,407,false,minecraft,net.minecraft.item.ItemMinecart
minecraft:hopper_minecart,408,false,minecraft,net.minecraft.item.ItemMinecart
Botania:tinyPlanetBlock,409,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:alchemyCatalyst,410,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:openCrate,411,true,Botania,vazkii.botania.common.item.block.ItemBlockWithMetadataAndName
Botania:forestEye,412,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:storage,413,true,Botania,vazkii.botania.common.item.block.ItemBlockStorage
Botania:forestDrum,414,true,Botania,vazkii.botania.common.item.block.ItemBlockWithMetadataAndName
Botania:shinyFlower,415,true,Botania,vazkii.botania.common.item.block.ItemBlockWithMetadataAndName
Botania:platform,416,true,Botania,vazkii.botania.common.item.block.ItemBlockWithMetadataAndName
minecraft:iron_horse_armor,417,false,minecraft,net.minecraft.item.Item
minecraft:golden_horse_armor,418,false,minecraft,net.minecraft.item.Item
minecraft:diamond_horse_armor,419,false,minecraft,net.minecraft.item.Item
minecraft:lead,420,false,minecraft,net.minecraft.item.ItemLead
minecraft:name_tag,421,false,minecraft,net.minecraft.item.ItemNameTag
minecraft:command_block_minecart,422,false,minecraft,net.minecraft.item.ItemMinecart
Botania:alfheimPortal,423,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:dreamwood,424,true,Botania,vazkii.botania.common.item.block.ItemBlockDreamwood
Botania:conjurationCatalyst,425,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:bifrost,426,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:solidVine,427,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:buriedPetals,428,true,Botania,vazkii.botania.common.item.block.ItemBlockWithMetadataAndName
Botania:prismarine,429,true,Botania,vazkii.botania.common.item.block.ItemBlockWithMetadataAndName
Botania:seaLamp,430,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:miniIsland,431,true,Botania,vazkii.botania.common.item.block.ItemBlockWithMetadataAndName
Botania:tinyPotato,432,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:spawnerClaw,433,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:reedBlock,434,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:thatch,435,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:customBrick,436,true,Botania,vazkii.botania.common.item.block.ItemBlockWithMetadataAndName
Botania:enderEyeBlock,437,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:starfield,438,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:rfGenerator,439,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:elfGlass,440,true,Botania,vazkii.botania.common.item.block.ItemBlockElven
Botania:brewery,441,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:manaGlass,442,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:terraPlate,443,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:redStringContainer,444,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:redStringDispenser,445,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:redStringFertilizer,446,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:redStringComparator,447,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:redStringRelay,448,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:floatingSpecialFlower,449,true,Botania,vazkii.botania.common.item.block.ItemBlockFloatingSpecialFlower
Botania:livingwood0Stairs,450,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:livingwood1Stairs,451,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:livingrock0Stairs,452,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:livingrock1Stairs,453,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:dreamwood0Stairs,454,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:dreamwood1Stairs,455,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:reedBlock0Stairs,456,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:thatch0Stairs,457,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:prismarine0Stairs,458,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:prismarine1Stairs,459,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:prismarine2Stairs,460,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:customBrick0Stairs,461,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:customBrick1Stairs,462,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:customBrick2Stairs,463,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:customBrick3Stairs,464,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:quartzTypeDark,465,true,Botania,vazkii.botania.common.item.block.ItemBlockSpecialQuartz
Botania:quartzStairsDark,466,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:quartzTypeMana,467,true,Botania,vazkii.botania.common.item.block.ItemBlockSpecialQuartz
Botania:quartzStairsMana,468,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:quartzTypeBlaze,469,true,Botania,vazkii.botania.common.item.block.ItemBlockSpecialQuartz
Botania:quartzStairsBlaze,470,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:quartzTypeLavender,471,true,Botania,vazkii.botania.common.item.block.ItemBlockSpecialQuartz
Botania:quartzStairsLavender,472,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:quartzTypeRed,473,true,Botania,vazkii.botania.common.item.block.ItemBlockSpecialQuartz
Botania:quartzStairsRed,474,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:quartzTypeElf,475,true,Botania,vazkii.botania.common.item.block.ItemBlockSpecialQuartz
Botania:quartzStairsElf,476,true,Botania,vazkii.botania.common.item.block.ItemBlockMod
Botania:quartzSlabDarkHalf,477,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:quartzSlabDarkFull,478,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:quartzSlabManaHalf,479,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:quartzSlabManaFull,480,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:quartzSlabBlazeHalf,481,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:quartzSlabBlazeFull,482,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:quartzSlabLavenderHalf,483,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:quartzSlabLavenderFull,484,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:quartzSlabRedHalf,485,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:quartzSlabRedFull,486,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:quartzSlabElfHalf,487,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:quartzSlabElfFull,488,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:livingwood0Slab,489,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:livingwood0SlabFull,490,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:livingwood1Slab,491,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:livingwood1SlabFull,492,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:livingrock0Slab,493,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:livingrock0SlabFull,494,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:livingrock1Slab,495,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:livingrock1SlabFull,496,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:dreamwood0Slab,497,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:dreamwood0SlabFull,498,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:dreamwood1Slab,499,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:dreamwood1SlabFull,500,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:reedBlock0Slab,501,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:reedBlock0SlabFull,502,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:thatch0Slab,503,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:thatch0SlabFull,504,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:prismarine0Slab,505,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:prismarine0SlabFull,506,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:prismarine1Slab,507,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:prismarine1SlabFull,508,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:prismarine2Slab,509,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:prismarine2SlabFull,510,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:customBrick0Slab,511,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:customBrick0SlabFull,512,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:customBrick1Slab,513,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:customBrick1SlabFull,514,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:customBrick2Slab,515,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:customBrick2SlabFull,516,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:customBrick3Slab,517,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
Botania:customBrick3SlabFull,518,true,Botania,vazkii.botania.common.item.block.ItemBlockModSlab
ThermalFoundation:Ore,519,true,ThermalFoundation,thermalfoundation.block.ItemBlockOre
ThermalFoundation:Storage,520,true,ThermalFoundation,thermalfoundation.block.ItemBlockStorage
ThermalFoundation:FluidRedstone,521,true,ThermalFoundation,net.minecraft.item.ItemBlock
ThermalFoundation:FluidGlowstone,522,true,ThermalFoundation,net.minecraft.item.ItemBlock
ThermalFoundation:FluidEnder,523,true,ThermalFoundation,net.minecraft.item.ItemBlock
ThermalFoundation:FluidPyrotheum,524,true,ThermalFoundation,net.minecraft.item.ItemBlock
ThermalFoundation:FluidCryotheum,525,true,ThermalFoundation,net.minecraft.item.ItemBlock
ThermalFoundation:FluidMana,526,true,ThermalFoundation,net.minecraft.item.ItemBlock
ThermalFoundation:FluidSteam,527,true,ThermalFoundation,net.minecraft.item.ItemBlock
ThermalFoundation:FluidCoal,528,true,ThermalFoundation,net.minecraft.item.ItemBlock
battlegear2:flagpole,529,true,battlegear2,mods.battlegear2.heraldry.ItemBlockFlagPole
IC2:blockOreCopper,530,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockOreTin,531,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockOreUran,532,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockOreLead,533,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockRubWood,534,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockRubLeaves,535,true,IC2,ic2.core.item.block.ItemRubLeaves
IC2:blockRubSapling,536,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockHarz,537,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockRubber,538,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockFenceIron,539,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockAlloy,540,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockBasalt,541,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockAlloyGlass,542,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockDoorAlloy,543,true,IC2,net.minecraft.item.ItemBlock
IC2:blockReinforcedFoam,544,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockFoam,545,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockWall,546,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockScaffold,547,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockIronScaffold,548,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockMetal,549,true,IC2,ic2.core.item.block.ItemBlockMetal
IC2:blockCable,550,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockKineticGenerator,551,true,IC2,ic2.core.item.block.ItemKineticGenerator
IC2:blockHeatGenerator,552,true,IC2,ic2.core.item.block.ItemHeatGenerator
IC2:blockGenerator,553,true,IC2,ic2.core.item.block.ItemGenerator
IC2:blockReactorChamber,554,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockReactorFluidPort,555,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockReactorAccessHatch,556,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockReactorRedstonePort,557,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockreactorvessel,558,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockElectric,559,true,IC2,ic2.core.item.block.ItemElectricBlock
IC2:blockChargepad,560,true,IC2,ic2.core.item.block.ItemChargepadBlock
IC2:blockMachine,561,true,IC2,ic2.core.item.block.ItemMachine
IC2:blockMachine2,562,true,IC2,ic2.core.item.block.ItemMachine2
IC2:blockMachine3,563,true,IC2,ic2.core.item.block.ItemMachine3
IC2:blockLuminatorDark,564,true,IC2,ic2.core.item.block.ItemLuminator
IC2:blockLuminator,565,true,IC2,ic2.core.item.block.ItemLuminator
IC2:blockMiningPipe,566,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockMiningTip,567,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockPersonal,568,true,IC2,ic2.core.item.block.ItemPersonalBlock
IC2:blockITNT,569,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockNuke,570,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockDynamite,571,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockDynamiteRemote,572,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockCrop,573,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:blockBarrel,574,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:fluidUuMatter,575,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:fluidConstructionFoam,576,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:fluidCoolant,577,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:fluidHotCoolant,578,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:fluidPahoehoeLava,579,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:fluidBiomass,580,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:fluidBiogas,581,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:fluidDistilledWater,582,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:fluidSuperheatedSteam,583,true,IC2,ic2.core.item.block.ItemBlockIC2
IC2:fluidSteam,584,true,IC2,ic2.core.item.block.ItemBlockIC2
AdvancedMachines:advancedmachines.block,585,true,AdvancedMachines,mods.immibis.am2.ItemAM2
AdvancedMachines:advancedmachines.arrayCable,586,true,AdvancedMachines,mods.immibis.am2.arrays.ArrayCableItem
AdvancedMachines:advancedmachines.arrayDevice,587,true,AdvancedMachines,mods.immibis.am2.arrays.ArrayGeneratorItem
AdvancedMachines:advancedmachines.arrayController,588,true,AdvancedMachines,net.minecraft.item.ItemBlock
AdvancedSolarPanel:BlockMolecularTransformer,589,true,AdvancedSolarPanel,advsolar.common.items.ItemMolecularTransformer
AdvancedSolarPanel:BlockAdvSolarPanel,590,true,AdvancedSolarPanel,advsolar.common.items.ItemAdvSolarPanel
alchemyplusplus:fluid.potion.moveSpeed,591,true,alchemyplusplus,alchemyplusplus.potion.fluid.PotionFluidBlockItem
alchemyplusplus:fluid.potion.moveSlowdown,592,true,alchemyplusplus,alchemyplusplus.potion.fluid.PotionFluidBlockItem
alchemyplusplus:fluid.potion.digSpeed,593,true,alchemyplusplus,alchemyplusplus.potion.fluid.PotionFluidBlockItem
alchemyplusplus:fluid.potion.digSlowDown,594,true,alchemyplusplus,alchemyplusplus.potion.fluid.PotionFluidBlockItem
alchemyplusplus:fluid.potion.damageBoost,595,true,alchemyplusplus,alchemyplusplus.potion.fluid.PotionFluidBlockItem
alchemyplusplus:fluid.potion.heal,596,true,alchemyplusplus,alchemyplusplus.potion.fluid.PotionFluidBlockItem
alchemyplusplus:fluid.potion.harm,597,true,alchemyplusplus,alchemyplusplus.potion.fluid.PotionFluidBlockItem
alchemyplusplus:fluid.potion.jump,598,true,alchemyplusplus,alchemyplusplus.potion.fluid.PotionFluidBlockItem
alchemyplusplus:fluid.potion.confusion,599,true,alchemyplusplus,alchemyplusplus.potion.fluid.PotionFluidBlockItem
alchemyplusplus:fluid.potion.regeneration,600,true,alchemyplusplus,alchemyplusplus.potion.fluid.PotionFluidBlockItem
alchemyplusplus:fluid.potion.resistance,601,true,alchemyplusplus,alchemyplusplus.potion.fluid.PotionFluidBlockItem
alchemyplusplus:fluid.potion.fireResistance,602,true,alchemyplusplus,alchemyplusplus.potion.fluid.PotionFluidBlockItem
alchemyplusplus:fluid.potion.waterBreathing,603,true,alchemyplusplus,alchemyplusplus.potion.fluid.PotionFluidBlockItem
alchemyplusplus:fluid.potion.invisibility,604,true,alchemyplusplus,alchemyplusplus.potion.fluid.PotionFluidBlockItem
alchemyplusplus:fluid.potion.blindness,605,true,alchemyplusplus,alchemyplusplus.potion.fluid.PotionFluidBlockItem
alchemyplusplus:fluid.potion.nightVision,606,true,alchemyplusplus,alchemyplusplus.potion.fluid.PotionFluidBlockItem
